,Year,Country,Area,Day Time,Fatal,Type
5674,1893,EGYPT,Mediterranean Sea,,Unknown,Unprovoked
5675,1892,ATLANTIC OCEAN,,,Y,Unprovoked
5676,1892,AUSTRALIA,Norfolk Island,,N,Unprovoked
5677,1892,AUSTRALIA,Queensland,,N,Unprovoked
5678,1892,USA,Texas,,N,Unprovoked
5679,1892,FRANCE,Brittany,,Unknown,
5680,1892,CUBA,Havana Province,,Y,Unprovoked
5681,1892,NEW ZEALAND,North Island,,N,Unprovoked
5682,1892,BAHAMAS,Out Islands,,Y,Unprovoked
5683,1892,PACIFIC OCEAN,,,Y,Unprovoked
5684,1892,AUSTRALIA,New South Wales,Night,N,Provoked
5685,1892,AUSTRALIA,Torres Strait,,Y,Provoked
5686,1891,AUSTRALIA,New South Wales,,N,Unprovoked
5687,1891,NEW ZEALAND,North Island,,N,Unprovoked
5688,1891,MARTINIQUE,,,N,Unprovoked
5689,1891,KIRIBATI,Line Islands,,Y,
5690,1891,CANADA,Nova Scotia,,Y,Unprovoked
5691,1891,USA,New Jersey,,N,Provoked
5692,1891,USA,Virginia,,Unknown,
5693,1891,PARAGUAY,,Night,Y,Unprovoked
5694,1891,JAMAICA,Kingston Parish,Night,Y,Unprovoked
5695,1890,AUSTRALIA,Queensland,,Unknown,
5696,1890,BRITISH NEW GUINEA,Woodlark Islands,,N,Unprovoked
5697,1890,ATLANTIC OCEAN,,,Y,Unprovoked
5698,1890,USA,New Jersey,,N,Provoked
5699,1890,USA,Connecticut,,N,Unprovoked
5700,1890,SAMOA,Upolu Island,,N,Unprovoked
5701,1890,CROATIA,,,N,Unprovoked
5702,1890,PERSIAN GULF,,,N,Unprovoked
5703,1890,EGYPT,,,Y,Unprovoked
5704,1890,SOUTH AFRICA,Eastern Cape Province,,Unknown,
5705,1890,CEYLON,,,Y,
5706,1890,MALTA,Munxar Reef,,Y,
5707,1890,AUSTRALIA,Tasmania,,N,Unprovoked
5708,1890,INDIA,Tamil Nadu,,Unknown,Unprovoked
5709,1890,INDIA,Tamil Nadu,,Unknown,Unprovoked
5710,1890,NEW ZEALAND,North Island,,Y,Unprovoked
5711,1890,SOUTH AFRICA,KwaZulu-Natal,Afternoon,Y,Unprovoked
5712,1889,GREECE,Northern Peloponnese,,Unknown,
5713,1889,AUSTRALIA,Queensland,,Y,Unprovoked
5714,1889,USA,Hawaii,,Unknown,
5715,1889,INDIA,Tamil Nadu,,Y,Unprovoked
5716,1889,USA,Florida,,Y,Unprovoked
5717,1889,USA,Texas,Morning,N,Unprovoked
5718,1889,AUSTRALIA,Victoria,,Y,Unprovoked
5719,1889,USA,Florida,,N,Provoked
5720,1889,SIERRA LEONE,Western Area,,Y,Unprovoked
5721,1888,INDIAN OCEAN,Between Perth & Colombo,,N,Unprovoked
5722,1888,AUSTRALIA,New South Wales,Afternoon,Y,Unprovoked
5723,1888,AUSTRALIA,New South Wales,,Y,Unprovoked
5724,1888,CROATIA, Primorje-Gorski Kotar County,,Y,Unprovoked
5725,1888,CANADA,Nova Scotia,,Y,
5726,1888,USA,New York,,N,
5727,1888,JAMAICA,,,Unknown,
5728,1888,INDIA,Gujarat,,Y,
5729,1888,CROATIA,Lukovo,,Unknown,
5730,1888,AUSTRALIA,Victoria,Evening,N,
5731,1888,AUSTRALIA,Victoria,,Unknown,
5732,1888,NEW ZEALAND,South Island,Morning,N,Unprovoked
5733,1888,AUSTRALIA,New South Wales,,N,
5734,1888,SOUTH AFRICA,Eastern Cape Province,,Y,Unprovoked
5735,1888,LIBYA,Mediterranean Sea,,N,Unprovoked
5736,1887,HONDURAS,Cort�s,,Y,Unprovoked
5737,1887,AUSTRALIA,New South Wales,Morning,Y,Unprovoked
5738,1887,USA,Florida,,Y,Unprovoked
5739,1887,BAHAMAS,,,Y,
5740,1887,ITALY,,,N,Unprovoked
5741,1887,CROATIA, Primorje-Gorski Kotar County,,Unknown,
5742,1887,,Gulf of California,,Y,
5743,1887,AUSTRALIA,South Australia,,N,
5744,1887,NEW ZEALAND,North Island,,Y,Unprovoked
5745,1887,SOUTH AFRICA,Western Cape Province,,N,Provoked
5746,1887,BRAZIL,Alagoas,Night,Y,
5747,1887,SOUTH AFRICA,Eastern Cape Province,Afternoon,Y,Unprovoked
5748,1887,OCEAN,"Somewhere between Philadelphia and Hiogo, Japan",,N,
5749,1886,USA, New Jersey,,N,
5750,1886,USA,New Jersey,,N,Provoked
5751,1886,USA,New Jersey,,N,
5752,1886,AUSTRALIA,Queensland,,Y,Unprovoked
5753,1886,USA,Hawaii,,Unknown,
5754,1886,NEW CALEDONIA,South Province,Afternoon,Y,Unprovoked
5755,1886,AUSTRALIA,Queensland,,N,Unprovoked
5756,1886,NEW ZEALAND,South Island,,Unknown,
5757,1886,NEW ZEALAND,South Island,,Unknown,
5758,1886,AUSTRALIA,New South Wales,,Unknown,
5759,1886,AUSTRALIA,Victoria,,N,
5760,1886,SOUTH AFRICA,Eastern Cape Province,Morning,N,Unprovoked
5761,1886,AUSTRALIA,Queensland,,N,Unprovoked
5762,1886,SOUTH AFRICA,Western Cape Province,,Y,Unprovoked
5763,1886,AUSTRALIA,New South Wales,Afternoon,N,Unprovoked
5764,1885,AUSTRALIA,Queensland,,N,
5765,1885,AUSTRALIA,Western Australia,Evening,N,Unprovoked
5766,1885,ATLANTIC OCEAN,,,Y,Unprovoked
5767,1885,USA,Hawaii,,N,
5768,1885,USA,Hawaii,,N,
5769,1885,USA,Hawaii,,Y,
5770,1885,,,,Y,Unprovoked
5771,1885,NEW ZEALAND,North Island,,N,Unprovoked
5772,1885,SOUTH AFRICA,KwaZulu-Natal,,N,Unprovoked
5773,1884,AUSTRALIA,South Australia,,Y,
5774,1884,FRANCE,C�te d'Azur  ,Night,Y,Provoked
5775,1884,USA,New Jersey,,N,Unprovoked
5776,1884,USA,New York,,Unknown,
5777,1884,BRAZIL,,,Y,Unprovoked
5778,1884,SOUTH AFRICA,Eastern Cape Province,,Y,Unprovoked
5779,1884,AUSTRALIA,South Australia,,Y,Unprovoked
5780,1883,AUSTRALIA,New South Wales,Afternoon,Y,Unprovoked
5781,1883,USA,Texas,,Y,Unprovoked
5782,1883,URUGUAY,Maldonado coast,,Y,Unprovoked
5783,1883,USA,East coast,,Y,Unprovoked
5784,1883,AUSTRALIA,Tasmania,,Y,Unprovoked
5785,1883,GEORGIA,,,N,Provoked
5786,1883,AUSTRALIA,Northern Territory,,N,Unprovoked
5787,1883,AUSTRALIA,Northern Territory,,Y,Unprovoked
5788,1883,AUSTRALIA,New South Wales,Night,Y,Unprovoked
5789,1883,PACIFIC OCEAN,,,Y,Unprovoked
5790,1883,USA,Florida,,Y,Unprovoked
5791,1883,USA,South Carolina,,Unknown,
5792,1883,USA,South Carolina,,Y,Unprovoked
5793,1882,NEW ZEALAND,South Island,,N,Provoked
5794,1882,NEW ZEALAND,North Island,Morning,N,Unprovoked
5795,1882,NEW ZEALAND,North Island,Morning,N,Unprovoked
5796,1882,JAPAN,,,N,Unprovoked
5797,1882,AUSTRALIA,New South Wales,Afternoon,N,Unprovoked
5798,1882,AUSTRALIA,,,Y,Unprovoked
5799,1882,AUSTRALIA,New South Wales,,Y,Unprovoked
5800,1882,AUSTRALIA,,,Y,Unprovoked
5801,1882,AUSTRALIA,New South Wales,,Y,Unprovoked
5802,1882,ATLANTIC OCEAN,,,Y,Unprovoked
5803,1882,USA,Florida,,N,Unprovoked
5804,1882,AUSTRALIA,Queensland,,N,Unprovoked
5805,1881,AUSTRALIA,New South Wales,Evening,Unknown,
5806,1881,USA,Florida,,Unknown,
5807,1881,USA,North Carolina,,Y,Unprovoked
5808,1881,,Western Banks,,Y,Unprovoked
5809,1881,USA,Rhode Island,,N,Unprovoked
5810,1881,,,,N,Unprovoked
5811,1881,USA,Alabama,,Y,Unprovoked
5812,1881,INDIA,,,Y,Unprovoked
5813,1881,ITALY,Sicily,,N,
5814,1880,AUSTRALIA,Queensland,Afternoon,Y,Unprovoked
5815,1880,AUSTRALIA,New South Wales,,Y,
5816,1880,MOZAMBIQUE,,Morning,Y,Unprovoked
5817,1880,USA,New York,Afternoon,N,
5818,1880,INDIA,West Bengal,Morning,N,Unprovoked
5819,1880,INDIA,West Bengal,,N,Unprovoked
5820,1880,MEXICO,Guerro,,Unknown,
5821,1880,INDIA,West Bengal,Afternoon,Y,Unprovoked
5822,1880,INDIA,West Bengal,Morning,Y,Unprovoked
5823,1880,AUSTRALIA,New South Wales,Afternoon,N,
5824,1880,AUSTRALIA,New South Wales,,N,Unprovoked
5825,1880,SYRIA,,,Unknown,
5826,1880,USA,Florida,,Unknown,
5827,1880,SOLOMON ISLANDS,Guadalcanal Province,,N,Unprovoked
5828,1880,NEW ZEALAND,South Island,,N,Unprovoked
5829,1879,INDIA,Andaman Islands,,Y,Unprovoked
5830,1879,AUSTRALIA,New South Wales,,N,Unprovoked
5831,1879,SPAIN,Valencia,,N,Provoked
5832,1879,FIJI,Lau Group,,N,
5833,1879,USA,California,,N,Unprovoked
5834,1879,NEW ZEALAND,North Island,,Y,Unprovoked
5835,1879,AUSTRALIA,New South Wales,,Unknown,
5836,1879,USA,Mississippi,,Y,Unprovoked
5837,1878,AUSTRALIA,New South Wales,,N,Unprovoked
5838,1878,INDONESIA,East Java,,Y,Unprovoked
5839,1878,,,,Y,Unprovoked
5840,1878,USA,Connecticut,,N,Provoked
5841,1878,SOUTH ATLANTIC OCEAN,Off the coast of West Africa,,N,
5842,1878,SOUTH ATLANTIC OCEAN,Off the coast of West Africa,,Y,
5843,1878,USA,New York,Afternoon,Y,Unprovoked
5844,1878,USA,New York,Afternoon,Y,Unprovoked
5845,1878,PHILIPPINES,Misamis Oriental,,Y,Unprovoked
5846,1878,NEW GUINEA,,,N,Unprovoked
5847,1878,SOUTH AFRICA,Western Cape Province,,Y,
5848,1878,BRAZIL,,,Y,
5849,1878,AUSTRALIA,New South Wales,,Y,Unprovoked
5850,1877,FIJI,,,Y,
5851,1877,AUSTRALIA,New South Wales,,N,Unprovoked
5852,1877,AUSTRALIA,New South Wales,,Y,Unprovoked
5853,1877,AUSTRALIA,New South Wales,Afternoon,N,Unprovoked
5854,1877,INDIAN OCEAN,,,Unknown,
5855,1877,AUSTRALIA,Tasmania,,N,Provoked
5856,1877,AUSTRALIA,Victoria,Morning,N,Unprovoked
5857,1877,ITALY,Strait of Messina,,N,Unprovoked
5858,1877,FIJI,Viti Levu Island,,N,Unprovoked
5859,1877,AUSTRALIA,Victoria,,N,Unprovoked
5860,1877,AUSTRALIA,Victoria,,Y,Unprovoked
5861,1877,AUSTRALIA,Victoria,,N,Unprovoked
5862,1877,SOUTH AFRICA,KwaZulu-Natal,,Unknown,
5863,1877,INDIA,Hoogly River,,N,Unprovoked
5864,1876,USA,New York,,Y,Unprovoked
5865,1876,GREECE,Cyclades archipelago,,Y,Unprovoked
5866,1876,USA,Georgia,,N,Unprovoked
5867,1876,AUSTRALIA,New South Wales,,Y,Unprovoked
5868,1876,AUSTRALIA,Victoria,,Y,Unprovoked
5869,1876,LEBANON,Mount Lebanon,,Y,Unprovoked
5870,1876,ENGLAND,"Between Hastings & Fairlight, Sussex",,N,Unprovoked
5871,1876,AUSTRALIA,Western Australia,,N,Unprovoked
5872,1876,AUSTRALIA,New South Wales,,Y,Unprovoked
5873,1875,AUSTRALIA,New South Wales,,N,Unprovoked
5874,1875,SOUTH AFRICA,KwaZulu-Natal,,Unknown,
5875,1875,NEW ZEALAND,North Island,,Y,Unprovoked
5876,1875,AUSTRALIA,Queensland,,Unknown,
5877,1874,AUSTRALIA,Queensland,,N,Unprovoked
5878,1875,AUSTRALIA,Western Australia,,Y,Unprovoked
5879,1874,CROATIA,Zadar County,,N,
5880,1874,FRANCE,,,N,
5881,1874,USA,Hawaii,,N,Unprovoked
5882,1874,USA,New York,Afternoon,N,Unprovoked
5883,1874,MEXICO,Veracruz ,,Y,Unprovoked
5884,1874,KIRIBATI,Gilbert Islands,,Y,Unprovoked
5885,1874,,,,N,Unprovoked
5886,1874,HONDURAS,,,Y,
5887,1874,CANADA,Newfoundland,,N,
5888,1874,TUVALU,,Night,Y,
5889,1874,AUSTRALIA,New South Wales,,N,Unprovoked
5890,1873,USA,Maryland,,N,Provoked
5891,1873,AUSTRALIA,New South Wales,,Unknown,
5892,1873,AUSTRALIA,Queensland,,N,Unprovoked
5893,1873,CUBA,Havana Province,,N,Unprovoked
5894,1872,INDIAN OCEAN?,,,Y,Unprovoked
5895,1872,AZORES,,,Unknown,
5896,1872,BAHAMAS,Abaco Islands,,Y,
5897,1872,CROATIA,,,Unknown,
5898,1872,USA,Hawaii,,N,Unprovoked
5899,1872,AUSTRALIA,Queensland,,Y,
5900,1872,Fiji,Lomaiviti Provine,,Unknown,
5901,1872,SOUTH ATLANTIC OCEAN,Off the coast of South America,,N,
5902,1871,AUSTRALIA,New South Wales,,Unknown,
5903,1871,USA,Hawaii,,N,Unprovoked
5904,1871,USA,New York,,N,Provoked
5905,1871,SRI LANKA,Eastern Province,,N,Unprovoked
5906,1871,GUYANA,,,Unknown,
5907,1871,INDIA,"22�N, 88�E",,Y,Unprovoked
5908,1871,AUSTRALIA,New South Wales,,Y,Unprovoked
5909,1871,AUSTRALIA,Queensland,,N,Unprovoked
5910,1871,AUSTRALIA,New South Wales,Night,N,Unprovoked
5911,1870,USA,North Carolina,,N,Unprovoked
5912,1870,INDIA,"22�N, 88�E",,N,Unprovoked
5913,1870,INDIA,West Bengal,,N,Unprovoked
5914,1870,AUSTRALIA,Queensland,,N,Unprovoked
5915,1870,INDIA,"22�N, 88�E",,N,Unprovoked
5916,1870,INDIA,"22�N, 88�E",,N,Unprovoked
5917,1870,AUSTRALIA,Queensland,,N,Unprovoked
5918,1870,AUSTRALIA,Tasmania,,Unknown,
5919,1869,AUSTRALIA,South Australia,,N,Unprovoked
5920,1869,,,,Unknown,
5921,1868,ITALY,Adriatic Sea,,Y,Unprovoked
5922,1868,INDIA,Hoogly River,,Y,Unprovoked
5923,1868,VIETNAM,,,Y,
5924,1868,AUSTRALIA,South Australia,,N,
5925,1868,AUSTRALIA,Torres Strait,,Y,Unprovoked
5926,1868,NEW ZEALAND,North Island,,N,Unprovoked
5927,1867,EGYPT,,,Y,Unprovoked
5928,1867,MEXICO,Veracruz ,,Y,Unprovoked
5929,1867,CUBA,Villa Clara Province,,Y,
5930,1867,AUSTRALIA,Victoria,,N,
5931,1867,CUBA,Matanzas Province (north coast),,Y,Unprovoked
5932,1866,USA,Alabama,,Y,Unprovoked
5933,1866,AUSTRALIA,Western Australia,,Unknown,
5934,1865,USA,New York,Morning,N,Unprovoked
5935,1865,USA,Texas,,Y,Unprovoked
5936,1865,SOUTH AFRICA,Western Cape Province,,Y,
5937,1865,AUSTRALIA,South Australia,,N,
5938,1864,USA,North Carolina,,Y,
5939,1864,FRANCE,Alpes Maritime,,N,Provoked
5940,1864,SCOTLAND,Edinburgh,,N,Unprovoked
5941,1864,USA,New York,,N,Unprovoked
5942,1864,MADAGASCAR,,,Y,Unprovoked
5943,1864,SPAIN,Eastern Catalona,Evening,Y,Unprovoked
5944,1864,MAURITIUS,300 miles east of Mauritius,,Y,Unprovoked
5945,1864,CHINA,,,Unknown,Unprovoked
5946,1864,MAURITIUS,,,Y,Unprovoked
5947,1864,PANAMA,Col�n Province,,Y,Unprovoked
5948,1864,NEW ZEALAND,Foveaux Strait,,Y,Unprovoked
5949,1864,NEW ZEALAND,North Island,,N,Unprovoked
5950,1864,INDONESIA,Sumatra,Afternoon,Y,Unprovoked
5951,1864,AUSTRALIA,South Australia,,Unknown,
5952,1863,GUINEA,Conakry Region,Evening,Y,Unprovoked
5953,1863,USA,South Carolina,,N,Unprovoked
5954,1863,USA,Hawaii,,N,Provoked
5955,1863,AUSTRALIA,Queensland,,Y,Unprovoked
5956,1863,AUSTRALIA,Victoria,Evening,N,Unprovoked
5957,1863,SOUTH AFRICA,KwaZulu-Natal,,Unknown,
5958,1863,AUSTRALIA,New South Wales,Evening,Y,Unprovoked
5959,1863,ANDAMAN ISLANDS,,Morning,Y,Unprovoked
5960,1863,CEYLON,,,Y,Unprovoked
5961,1863,CEYLON,,,Y,Unprovoked
5962,1863,GREECE,Corfu,,Y,Unprovoked
5963,1862,NEW ZEALAND,North Island,,N,Unprovoked
5964,1862,AUSTRALIA,Queensland,,Y,Unprovoked
5965,1862,NEW ZEALAND,South Island,,Unknown,
5966,1862,SPAIN,,,N,Unprovoked
5967,1862,SPAIN,Malaga,,Unknown,
5968,1862,SPAIN,Malaga,,Y,Unprovoked
5969,1862,SPAIN,C�diz,,Y,Unprovoked
5970,1862,SPAIN,C�diz,Evening,Y,Unprovoked
5971,1862,SOUTH AFRICA,KwaZulu-Natal,,N,Unprovoked
5972,1862,SOUTH AFRICA,KwaZulu-Natal,,N,Unprovoked
5973,1862,USA,Hawaii,,N,Unprovoked
5974,1862,JAPAN,Bonin Islands,,Y,Unprovoked
5975,1861,SINGAPORE,,Morning,Y,Unprovoked
5976,1861,CUBA,,,N,Unprovoked
5977,1861,NEW ZEALAND,North Island,,N,Unprovoked
5978,1861,EQUATORIAL GUINEA / CAMEROON,Fernando Po Island,,Y,Unprovoked
5979,1861,AUSTRALIA,Queensland,,N,Unprovoked
5980,1860,AUSTRALIA,New South Wales,,N,Unprovoked
5981,1860,CANADA,Nova Scotia,Night,Y,
5982,1860,USA,New York,Evening,N,Unprovoked
5983,1860,NEW ZEALAND,North Island,,N,Unprovoked
5984,1860,NEW ZEALAND,North Island,,Y,Unprovoked
5985,1860,COOK ISLANDS,Mangaia Island,,Y,
5986,1860,BAHAMAS,New Providence Island,,Y,Unprovoked
5987,1859,USA,Hawaii,,Y,Unprovoked
5988,1858,USA,New York ,,Unknown,
5989,1858,USA,New York ,,Unknown,
5990,1858,TOBAGO,,,N,Unprovoked
5991,1858,AUSTRALIA,Victoria,Afternoon,Y,Unprovoked
5992,1858,USA,Hawaii,,Y,Unprovoked
5993,1858,TONGA,Vava'u,,Y,Unprovoked
5994,1857,USA,Florida,,Y,Unprovoked
5995,1856,FIJI,,,Y,Unprovoked
5996,1856,,,,Y,Unprovoked
5997,1856,ENGLAND,Isle of Wight,,Y,Unprovoked
5998,1856,AUSTRALIA,Victoria,,Unknown,Unprovoked
5999,1855,AUSTRALIA,Victoria,,Y,Unprovoked
6000,1855,USA,North Carolina,,N,
6001,1855,,,,Y,Unprovoked
6002,1855,AUSTRALIA,South Australia,,Y,Unprovoked
6003,1855,AUSTRALIA,South Australia,,Y,Unprovoked
6004,1855,SOLOMON ISLANDS,Makira-Ulawa Province,,Y,Unprovoked
6005,1855,AUSTRALIA,New South Wales,,Unknown,
6006,1853,AUSTRALIA,New South Wales,,N,Unprovoked
6007,1853,USA,North Carolina,,N,Unprovoked
6008,1853,USA,South Carolina,,Y,Unprovoked
6009,1853,GREECE,Corfu ,,N,Unprovoked
6010,1853,AUSTRALIA,Queensland,,Y,Unprovoked
6011,1853,USA,North Carolina,,N,Unprovoked
6012,1853,USA,South Carolina,,Unknown,
6013,1853,USA,Florida,,Y,Unprovoked
6014,1852,AUSTRALIA,New South Wales,,Unknown,
6015,1852,PACIFIC OCEAN,Between Australia & USA,,N,Provoked
6016,1852,AUSTRALIA,New South Wales,,Y,Unprovoked
6017,1852,TONGA,Tongatapu,,Y,Unprovoked
6018,1852,USA,Virginia,,Y,Unprovoked
6019,1852,ATLANTIC OCEAN,,,Unknown,
6020,1852,SOUTH AFRICA,KwaZulu-Natal,,Y,Unprovoked
6021,1852,SOUTH AFRICA,Western Cape Province,Night,Y,
6022,1852,NEW ZEALAND,North Island,,Y,Unprovoked
6023,1852,USA,South Carolina,,Y,Unprovoked
6024,1851,MEXICO,Oaxaca,,Y,Unprovoked
6025,1851,USA,Hawaii,,Y,Unprovoked
6026,1851,USA,California,,N,Unprovoked
6027,1850,USA,Hawaii,,Y,Unprovoked
6028,1850,NICARAGUA,Lake Nicaragua (fresh water),,Y,Unprovoked
6029,1849,AUSTRALIA,New South Wales,,Y,Unprovoked
6030,1849,AUSTRALIA,New South Wales,Afternoon,Y,Unprovoked
6031,1849,PERU,,,Y,Unprovoked
6032,1849,AUSTRALIA,Victoria,,Y,Unprovoked
6033,1849,USA,Florida,,Y,Unprovoked
6034,1849,USA,Florida,,Y,Unprovoked
6035,1849,AUSTRALIA,New South Wales,,Unknown,
6036,1848,USA,Maryland,,N,Unprovoked
6037,1848,USA,Massachusetts,,Unknown,
6038,1848,ENGLAND,Norfolk,,N,Unprovoked
6039,1847,AUSTRALIA,Queensland,,N,Unprovoked
6040,1847,USA,Massachusetts,,N,Unprovoked
6041,1847,GREECE,Corfu,,Y,Unprovoked
6042,1847,USA,Hawaii,,N,Unprovoked
6043,1847,AUSTRALIA,Queensland,,N,
6044,1847,MEXICO,,,Y,
6045,1847,AUSTRALIA,Queensland,,N,Unprovoked
6046,1847,USA,South Carolina,,Unknown,
6047,1847,USA,South Carolina,,N,Unprovoked
6048,1846,MEXICO,Veracruz,,Y,
6049,1846,AFRICA,,,Y,Unprovoked
6050,1846,CUBA,Havana Province,,N,Unprovoked
6051,1845,AUSTRALIA,New South Wales,,Y,Unprovoked
6052,1845,MEXICO,Vera Cruz,,Y,Unprovoked
6053,1845,ENGLAND,,,N,Unprovoked
6054,1845,USA,Florida,,Y,Unprovoked
6055,1845,USA,Florida,,Y,Unprovoked
6056,1845,SIERRA LEONE,,,Y,Unprovoked
6057,1844,NAMIBIA,,,Y,Unprovoked
6058,1844,ALGERIA,,,Y,Unprovoked
6059,1844,Coast of AFRICA,Island of St. Thomas,,Y,Unprovoked
6060,1844,MADAGASCAR,,,Y,Unprovoked
6061,1842,USA,New Jersey,,N,Unprovoked
6062,1842,USA,New Jersey,,N,Provoked
6063,1842,INDIA,Tamil Nadu,,Y,Unprovoked
6064,1842,AUSTRALIA,New South Wales,,N,Unprovoked
6065,1841,AUSTRALIA,New South Wales,Afternoon,Y,Unprovoked
6066,1840,AUSTRALIA,New South Wales,,Y,Unprovoked
6067,1840,FIJI,Viti Levu Island,,N,Unprovoked
6068,1840,USA,South Carolina,,Y,Unprovoked
6069,1840,WEST INDIES,,,Y,Unprovoked
6070,1840,AUSTRALIA,Tasmania,,N,
6071,1839,AUSTRALIA,New South Wales,,Unknown,
6072,1839,CUBA,Matanzas Province (north coast),,Y,Unprovoked
6073,1839,AUSTRALIA,South Australia,,Y,Unprovoked
6074,1839,FIJI,Viti Levu Island,,N,Unprovoked
6075,1837,USA,South Carolina,,N,Unprovoked
6076,1837,USA,New York,Evening,N,Unprovoked
6077,1837,AUSTRALIA,New South Wales,Evening,Y,Unprovoked
6078,1837,USA,South Carolina,,Unknown,
6079,0,ENGLAND,Cumberland,,Y,Unprovoked
6080,1836,SPAIN,,,Unknown,
6081,1836,AUSTRALIA,South Australia,,Unknown,Unprovoked
6082,1835,VANUATU,Sanma Province,,Y,Unprovoked
6083,1835,TASMAN SEA,35�39 : 165�8',,N,Unprovoked
6084,1834,FRENCH POLYNESIA,Society Islands,,Y,Unprovoked
6085,1832,AUSTRALIA,New South Wales,,N,Unprovoked
6086,1832,AUSTRALIA,New South Wales,,N,Unprovoked
6087,1831,USA,CUBA,,Y,
6088,1831,AUSTRALIA,Tasmania,,Unknown,
6089,1830,USA,Massachusetts,,Y,Unprovoked
6090,1830,INDIA,Tamil Nadu,Evening,Y,Unprovoked
6091,1830,INDIA,Tamil Nadu,,Y,Unprovoked
6092,1830,,,Night,Y,Unprovoked
6093,1829,SIERRA LEONE,Western Area,,N,Unprovoked
6094,1829,USA,New Jersey,Morning,Y,Unprovoked
6095,1829,CARIBBEAN SEA,,,Y,
6096,1828,SIERRA LEONE,Western Area,,N,Unprovoked
6097,1828,USA,Hawaii,,Y,Unprovoked
6098,1827,SIERRA LEONE,Western Area ,,N,Unprovoked
6099,1827,SIERRA LEONE,Western Area ,,N,Unprovoked
6100,1827,EGYPT,,,Y,Unprovoked
6101,1826,BRAZIL,Paraiba,,N,Unprovoked
6102,1826,GHANA,Cape Coast,,Y,Unprovoked
6103,1826,CUBA,,,Y,
6104,1826,ENGLAND,Cumberland,,Unknown,Unprovoked
6105,1826,JAMAICA,,,Y,Unprovoked
6106,1825,AUSTRALIA,Tasmania,,Y,Unprovoked
6107,1825,AUSTRALIA,Western Australia,,N,
6108,1823,JAMAICA,,,Unknown,
6109,1822,NIGERIA,Rivers State,,Y,Unprovoked
6110,1819,SPAIN,,,Unknown,
6111,1818,NORWAY,,,Unknown,
6112,1817,USA,South Carolina,,Y,Unprovoked
6113,1817,INDIA,Maharashtra,Evening,Y,Unprovoked
6114,1817,SRI LANKA,Western Province,Evening,Y,Unprovoked
6115,1817,SRI LANKA,,Afternoon,N,Unprovoked
6116,1816,USA,Rhode Island,,Y,Unprovoked
6117,1815,TOBAGO,,,Unknown,Unprovoked
6118,1812,ENGLAND,Devon,,N,Unprovoked
6119,1811,,,,Y,Unprovoked
6120,1810,USA,South Carolina,,Y,Unprovoked
6121,1808,JAMAICA,,,Y,Unprovoked
6122,1808,ANTIGUA,,,Unknown,
6123,1808,INDIA,,,Y,Unprovoked
6124,1807,AUSTRALIA,New South Wales,,N,Unprovoked
6125,1896,USA,,,Unknown,
6126,1805,USA,New York,,Unknown,
6127,1804,AUSTRALIA,New South Wales,,N,
6128,1803,USA,South Carolina,,N,
6129,1803,AUSTRALIA,Western Australia,,N,Unprovoked
6130,1802,INDIA,,,Y,Unprovoked
6131,1801,,,,Y,Provoked
6132,1800,SEYCHELLES,St. Anne,,Y,Unprovoked
6133,1797,,,,Y,Unprovoked
6134,1792,ENGLAND,,,Y,Provoked
6135,1791,AUSTRALIA,New South Wales,,Y,Unprovoked
6136,1788,AUSTRALIA,New South Wales,,N,
6137,1787,,St Helena,,Y,Unprovoked
6138,1786,BARBADOS,,,Y,Unprovoked
6139,1785,ENGLAND,Sussex,,Y,Unprovoked
6140,1784,JAMAICA,,Evening,Y,Unprovoked
6141,1783,MARTINIQUE,,Morning,Y,
6142,1780,USA,Florida,,Y,Unprovoked
6143,1779,USA,Hawaii,,Y,Unprovoked
6144,1776,GUINEA,,,Y,Unprovoked
6145,1776,GREENLAND,,,Y,
6146,1771,USA,,,Y,Unprovoked
6147,1767,FRANCE,C�te d'Azur ,,Unknown,
6148,1764,SPAIN,,,Y,Unprovoked
6149,1758,MEDITERRANEAN SEA,,,N,Unprovoked
6150,1753,JAMAICA,,,Y,Unprovoked
6151,1751,USA,Massachusetts,,Y,Unprovoked
6152,1749,CUBA,Havana Province,,N,Unprovoked
6153,1755,SWEDEN,Skagerrak arm of the North Sea,,Unknown,Unprovoked
6154,1748,PANAMA,Las Perlas archipelago,,Y,Unprovoked
6155,1742,,,,Y,Unprovoked
6156,1738,ITALY,Sicily,,Y,Unprovoked
6157,1733,ICELAND,Bardestrand,,Unknown,
6158,1723,ROATAN,,,Unknown,Unprovoked
6159,1721,ITALY,Sardinia,,Y,Unprovoked
6160,1703,BARBADOS,Southwest coast,Night,N,Unprovoked
6161,1700,FRANCE,,,Y,Unprovoked
6162,1700,FRANCE,C�te d'Azur ,,N,Unprovoked
6163,1700,BARBADOS,,,Y,Unprovoked
6164,1642,GUINEA,,,Unknown,
6165,1638,,,,Unknown,Unprovoked
6166,1637,INDIA,West Bengal,,Unknown,Unprovoked
6167,1617,INDIA,West Bengal,,Unknown,Unprovoked
6168,1642,USA,New York ,,Y,Unprovoked
6169,1595,INDIA,Kerala,,Unknown,Unprovoked
6170,1580,Between PORTUGAL & INDIA,,,Y,Unprovoked
6171,1555,,,,Unknown,Unprovoked
6172,1554,FRANCE,Nice & Marseilles,,Unknown,Unprovoked
6173,1543,VENEZUELA,Magarita or Cubagua Islands,,Y,Unprovoked
